id	url	title	content	date	images
art2682	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-agraciou-cemfa/	Presidente da República agraciou CEMFA	O Presidente da República e Comandante Supremo das Forças Armadas agraciou, em cerimónia no Palácio de Belém, o Chefe do Estado-Maior da Força Aérea (CEMFA), General Manuel Teixeira Rolo, com a Grã-Cruz da Ordem Militar de Cristo.	2019-02-21	img24661,img24662,img24663,img24664,img24665,img24666,img24667
art2683	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-em-conferencia-e-apresentacao-de-livro-do-presidente-cabo-verdiano/	Presidente da República em conferência e apresentação de livro do Presidente cabo-verdiano	O Presidente Marcelo Rebelo de Sousa assistiu, no Cine-teatro Garrett, na Póvoa de Varzim, à Conferência de abertura do Festival Literário “Correntes d’Escritas”, proferida pelo Presidente da República de Cabo Verde e Presidente “pro tempore” da Comunidade dos Países de Língua Portuguesa (CPLP), Jorge Carlos Fonseca, sob o tema “As Letras da Língua e a Mobilidade dos Criadores na CPLP”.	2019-02-19	img24668,img24669,img24670,img24671,img24672,img24673,img24674,img24675,img24676,img24677,img24678,img24679,img24680
art2684	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-na-abertura-do-20-o-festival-literario-correntes-d-escritas/	Presidente da República na abertura do 20.º Festival Literário “Correntes d’Escritas”	O Presidente Marcelo Rebelo de Sousa presidiu, na Póvoa de Varzim, à Sessão de abertura do 20.º Festival Literário “Correntes d’Escritas”.	2019-02-19	img24681,img24682,img24683,img24684,img24685,img24686,img24687,img24688,img24689,img24690,img24691,img24692,img24693
art2685	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/programa-cientistas-no-palacio-de-belem-com-daniel-traca/	Programa “Cientistas no Palácio de Belém” com Daniel Traça	Daniel Traça foi o cientista presente no oitavo encontro da segunda edição do Programa “Cientistas no Palácio de Belém”, onde efetuou uma sessão de apresentação e debate com alunos do ensino secundário. Estiveram presentes, nesta sessão, alunos do 10.º, 11.º e 12.º ano do Colégio Cedros em Vila Nova de Gaia e alunos do Externato João Alberto Faria em Arruda dos Vinhos. Esta segunda edição do Programa “Cientistas no Palácio de Belém”, que teve início a 8 de janeiro e decorrerá até 27 de fevereiro de 2019, tem como objetivo aprofundar o interesse dos jovens pela atividade científica e conta com a participação de nove cientistas: Arlindo Oliveira, Carlos Fiolhais, Daniel Traça, Filipe Duarte Santos, Helena Carreiras, José Xavier, Miguel Bastos Araújo, Mónica Dias e Sobrinho Simões, e de cerca de sete centenas de alunos matriculados no ensino secundário, representando 28 escolas de 27 concelhos de Portugal continental. Com esta iniciativa, que prevê sessões de apresentação e debate com a duração de aproximadamente uma hora, o Presidente da República sublinha a importância das políticas de promoção da ciência, enquanto contributo fundamental para o desenvolvimento sustentado das sociedades contemporâneas. O Programa “Cientistas no Palácio de Belém” conta a colaboração da Agência Nacional para a Cultura Científica e Tecnológica (Ciência Viva), do Plano Nacional de Leitura e da Rede de Bibliotecas Escolares.	2019-02-19	img24694,img24695,img24696,img24697,img24698,img24699,img24700,img24701,img24702,img24703,img24704
art2686	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/programa-cientistas-no-palacio-de-belem-com-monica-bettencourt-dias/	Programa “Cientistas no Palácio de Belém” com Mónica Bettencourt Dias	No sétimo encontro da segunda edição do Programa “Cientistas no Palácio de Belém”, a cientista Mónica Bettencourt Dias esteve presente no Palácio de Belém, onde manteve uma conversa com três turmas de alunos do Ensino Secundário. Estiveram presentes, nesta sessão, alunos do 11.º ano da Escola Secundária Gabriel Pereira em Évora e alunos do 12.º ano Escola Secundária de Resende em Resende. Esta segunda edição do Programa “Cientistas no Palácio de Belém”, que teve início a 8 de janeiro e decorrerá até 27 de fevereiro de 2019, tem como objetivo aprofundar o interesse dos jovens pela atividade científica e conta com a participação de nove cientistas: Arlindo Oliveira, Carlos Fiolhais, Daniel Traça, Filipe Duarte Santos, Helena Carreiras, José Xavier, Miguel Bastos Araújo, Mónica Dias e Sobrinho Simões, e de cerca de sete centenas de alunos matriculados no ensino secundário, representando 28 escolas de 27 concelhos de Portugal continental. Com esta iniciativa, que prevê sessões de apresentação e debate com a duração de aproximadamente uma hora, o Presidente da República sublinha a importância das políticas de promoção da ciência, enquanto contributo fundamental para o desenvolvimento sustentado das sociedades contemporâneas. O Programa “Cientistas no Palácio de Belém” conta a colaboração da Agência Nacional para a Cultura Científica e Tecnológica (Ciência Viva), do Plano Nacional de Leitura e da Rede de Bibliotecas Escolares.	2019-02-19	img24705,img24706,img24707,img24708,img24709,img24710,img24711,img24712,img24713,img24714
art2687	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-na-inauguracao-de-exposicao-da-artista-plastica-joana-vasconcelos/	Presidente da República na inauguração de exposição da artista plástica Joana Vasconcelos	O Presidente Marcelo Rebelo de Sousa esteve presente, na Fundação Serralves no Porto, na Cerimónia de inauguração da exposição “Joana Vasconcelos: I’m Your Mirror”.	2019-02-18	img24715,img24716,img24717,img24718,img24719,img24720,img24721,img24722,img24723,img24724,img24725,img24726,img24727
art2688	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-entregou-premio-bial-medicina-clinica-2018/	Presidente da República entregou Prémio BIAL Medicina Clínica 2018	O Presidente Marcelo Rebelo de Sousa presidiu, na Casa do Médico no Porto, à Cerimónia de entrega do Prémio BIAL Medicina Clínica 2018.	2019-02-18	img24728,img24729,img24730,img24731,img24732,img24733,img24734,img24735,img24736,img24737,img24738,img24739,img24740
art2689	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-deu-posse-a-novos-membros-do-governo/	Presidente da República deu posse a novos membros do Governo	O Presidente Marcelo Rebelo de Sousa conferiu posse, no Palácio de Belém, a novos membros do XXI Governo Constitucional.Na cerimónia tomaram posse  a Ministra da Presidência e da Modernização Administrativa, Mariana Guimarães Vieira da Silva, o Ministro do Planeamento Ângelo Nelson Rosário de Souza, o Ministro das Infraestruturas e da Habitação Pedro Nuno de Oliveira Santos, o Secretário de Estado Adjunto do Primeiro-Ministro e dos Assuntos Parlamentares José Duarte Piteira Rica Silvestre Cordeiro, o Secretário de Estado da Presidência do Conselho de Ministros Tiago Barreto Caldeira Antunes, o Secretário de Estado Adjunto e da Modernização Administrativa Luís Filipe Loureiro Goes Pinheiro, a Secretária de Estado para a Cidadania e a Igualdade Rosa Filomena Brás Lopes Monteiro, a Secretária de Estado do Desenvolvimento Regional Maria do Céu de Oliveira Antunes Albuquerque, o Secretário de Estado das Infraestruturas Jorge Moreno Delgado, o Secretário de Estado Adjunto e das Comunicações Alberto Afonso Souto de Miranda e a Secretária de Estado da Habitação Ana Cláudia da Costa Pinho.	2019-02-18	img24741,img24742,img24743,img24744,img24745,img24746,img24747,img24748,img24749,img24750,img24751,img24752
art2690	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/programa-cientistas-no-palacio-de-belem-com-jose-xavier/	Programa “Cientistas no Palácio de Belém” com José Xavier	José Xavier foi o cientista presente no sexto encontro da segunda edição do Programa “Cientistas no Palácio de Belém”, tendo o Presidente da República, após assistir à sessão de apresentação e ao debate do cientista com três turmas de alunos do ensino secundário, usado da palavra. Estiveram presentes, nesta sessão, alunos do 10.º ano da Escola Secundária Padre António Macedo do Agrupamento de Escolas de Santo André de Santiago do Cacém e alunos do 12.º ano da Escola Secundária de Camilo Castelo Branco do Agrupamento de Escolas de Carnaxide, Oeiras. Esta segunda edição do Programa “Cientistas no Palácio de Belém”, que teve início a 8 de janeiro e decorrerá até 27 de fevereiro de 2019, tem como objetivo aprofundar o interesse dos jovens pela atividade científica e conta com a participação de nove cientistas: Arlindo Oliveira, Carlos Fiolhais, Daniel Traça, Filipe Duarte Santos, Helena Carreiras, José Xavier, Miguel Bastos Araújo, Mónica Dias e Sobrinho Simões, e de cerca de sete centenas de alunos matriculados no ensino secundário, representando 28 escolas de 27 concelhos de Portugal continental. Com esta iniciativa, que prevê sessões de apresentação e debate com a duração de aproximadamente uma hora, o Presidente da República sublinha a importância das políticas de promoção da ciência, enquanto contributo fundamental para o desenvolvimento sustentado das sociedades contemporâneas. O Programa “Cientistas no Palácio de Belém” conta a colaboração da Agência Nacional para a Cultura Científica e Tecnológica (Ciência Viva), do Plano Nacional de Leitura e da Rede de Bibliotecas Escolares.	2019-02-14	img24753,img24754,img24755,img24756,img24757,img24758,img24759,img24760,img24761,img24762,img24763,img24764,img24765
art2691	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/inauguracao-de-instalacao-e-lancamento-de-livro-sobre-a-arquitetura-de-carrilho-da-graca/	Inauguração de instalação e lançamento de livro sobre a arquitetura de Carrilho da Graça	O Presidente Marcelo Rebelo de Sousa presidiu, no Centro Cultural de Belém, em Lisboa, à sessão de lançamento do livro “Guia de Arquitetura: Carrilho da Graça - Projetos Construídos em Portugal”, tendo antes inaugurado a instalação de vídeo “Estranha Leveza: Carrilho da Graça por Nuno Cera”.Após a inauguração da instalação, teve início a sessão de lançamento com a intervenção do Presidente da Fundação Millennium BCP, António Monteiro, a que se seguiram as intervenções do arquiteto Eduardo Souto de Moura, do arquiteto João Luís Carrilho da Graça, e da Ministra da Cultura, Graça Fonseca.Para encerrar, o Presidente da República usou da palavra, tendo no final da sua intervenção anunciado que irá agraciar, brevemente em cerimónia no Palácio de Belém, os arquitetos João Luís Carrilho da Graça e Eduardo Souto de Moura com a Grã-Cruz da Ordem da Instrução Pública.	2019-02-12	img24766,img24767,img24768,img24769,img24770,img24771,img24772,img24773,img24774,img24775,img24776,img24777,img24778
art2692	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-na-conferencia-a-mulher-hoje/	Presidente da República na conferência “A mulher, hoje”	O Presidente Marcelo Rebelo de Sousa presidiu, em Lisboa, à Sessão de abertura da conferência “A mulher, hoje”, promovida pela Fundação Francisco Manuel dos Santos (FFMS) por ocasião do seu 10.º aniversário.Este primeiro encontro do Ciclo de Conferências “Ao Encontro dos Portugueses”, decorreu na Aula Magna da Reitoria da Universidade de Lisboa, e teve início com as palavras de boas-vindas do Presidente do Conselho de Administração da FFMS, Jaime Gama, a que se seguiu a intervenção do Presidente da República.Iniciou-se depois o painel “As mulheres em Portugal: como são, o que pensam e o que sentem?” com a apresentação das principais conclusões do estudo “As mulheres em Portugal” pela coordenadora do mesmo, Laura Sagnier, seguido de um debate moderado, por José Alberto Carvalho e com a participação de Laura Sagnier, Ana Nunes de Almeida, Anália Torres e Teresa Fragoso.	2019-02-12	img24779,img24780,img24781,img24782,img24783,img24784,img24785,img24786,img24787,img24788,img24789,img24790
art2693	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-na-sessao-solene-da-academia-de-engenharia/	Presidente da República na Sessão Solene da Academia de Engenharia	O Presidente Marcelo Rebelo de Sousa presidiu, no Centro Cultural de Belém em Lisboa, à Sessão Solene da Academia de Engenharia.A sessão teve início com a intervenção do Presidente da Academia de Engenharia (AE), Fernando Santana, que no final, perante o Presidente da Assembleia Geral da AE, Carlos Pimenta, entregou ao Presidente da República a insígnia de Presidente de Honra da Academia.Seguiu-se a Homenagem ao Engenheiro Manuel Rocha feita por Emanuel Maranha das Neves, tendo no final sido entregue uma placa aos familiares de Manuel Rocha.No final o Chefe de Estado usou da palavra, encerrando a sessão.	2019-02-11	img24791,img24792,img24793,img24794,img24795,img24796,img24797,img24798,img24799,img24800,img24801,img24802
art2694	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/reuniao-do-conselho-superior-de-defesa-nacional/	Reunião do Conselho Superior de Defesa Nacional	O Conselho Superior de Defesa Nacional reuniu, em sessão ordinária, sob a presidência do Presidente da República.No final da reunião, que decorreu no Palácio de Belém, foi divulgada, pelo Secretário do Conselho Tenente-General Piloto Aviador Manuel Rafael Martins, uma nota informativa.NOTA INFORMATIVA“O Conselho Superior de Defesa Nacional reuniu hoje, 11 de fevereiro de 2019, em sessão ordinária, sob a presidência de Sua Excelência o Presidente da República, Professor Doutor Marcelo Rebelo de Sousa.O Senhor Presidente abriu a sessão com uma especial palavra de boas-vindas ao Sr. Ministro Adjunto e da Economia, Dr. Pedro Siza Vieira, e ao Sr. Deputado, Dr. José Manuel de Matos Correia, que passou a integrar este Conselho. Manifestou também o devido reconhecimento ao Sr. Conselheiro, General Manuel Teixeira Rolo, agradecendo o valioso contributo para os trabalhos do Conselho ao longo dos últimos três anos.O Conselho tomou conhecimento da proposta de revisão da Lei de Infraestruturas Militares à qual deu parecer favorável, e foi informado sobre os desenvolvimentos mais recentes da Força Nacional Destacada na República Centro-Africana, louvando uma vez mais, a sua competência e bravura.Foi também informado sobre as opções de financiamento para a reorganização do dispositivo da Força Aérea, resultante da eventual materialização do aeroporto civil no Montijo.O Conselho deu parecer favorável à proposta de uma missão de curta duração, de apoio na cooperação naval luso-francesa.Encerrou a sessão acentuando, em nome do Conselho Superior de Defesa Nacional, a crescente importância das Forças Armadas, relevando sobretudo o desempenho das Forças Nacionais Destacadas.”	2019-02-11	img24803,img24804,img24805,img24806,img24807,img24808
art2695	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-no-encerramento-do-congresso-nacional-das-misericordias/	Presidente da República no encerramento do Congresso Nacional das Misericórdias	O Presidente Marcelo Rebelo de Sousa presidiu, em Albufeira, à Sessão de encerramento do XIII Congresso Nacional das Misericórdias, que decorreu sob o mote “Rigor, Compromisso e Missão”.A sessão, que decorreu no Palácio de Congresso do Algarve e onde estiveram presentes o Presidente da Câmara Municipal de Albufeira, José Carlos Rolo, o Presidente da Assembleia Geral da União das Misericórdias Portuguesas, José Silva Peneda, e a Provedora da Santa Casa da Misericórdia de Albufeira, Patrícia Seromenho, teve início com a apresentação das conclusões do congresso pelo Provedor da Santa Casa da Misericórdia de Setúbal, Fernando Cardoso Ferreira, a que se seguiu a entrega das Medalhas da União das Misericórdias Portuguesas, tendo o Padre Lino Maia, Presidente da Confederação Nacional das Instituições de Solidariedade (CNIS), recebido a Medalha de Benemérito. Foram ainda entregues sete Medalhas de Mérito e Dedicação.Após as intervenções do Vice-Presidente da Confederação Internacional das Misericórdias, Antônio Brito, e do Presidente da União das Misericórdias Portuguesas, Manuel de Lemos, o Presidente da República usou da palavra encerrando a sessão.	2019-02-09	img24809,img24810,img24811,img24812,img24813,img24814,img24815,img24816,img24817,img24818,img24819,img24820
art2696	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-reuniu-com-associacoes-de-luta-contra-a-violencia-domestica/	Presidente reuniu com Associações de Luta Contra a Violência Doméstica	O Presidente da República reuniu, no Palácio de Belém, com representantes de Associações de Luta Contra a Violência Doméstica.Estiveram presentes na reunião, João Lázaro, Presidente da APAV - Associação Portuguesa de Apoio à Vítima, Margarida Medina Martins, Presidente da Direção da Associação de Mulheres Contra a Violência, Maria Teresa Féria de Almeida, Presidente da Direção da Associação Portuguesa de Mulheres Juristas, Amélia Pereira dos Santos, Vice-Presidente da Associação Contra o Femicídio, Manuel Lisboa, Diretor do Observatório Nacional de Violência e Género (FCSH/UNL), e Maria José Magalhães, Presidente da Direção da UMAR - União de Mulheres Alternativa e Resposta.	2019-02-08	img24821,img24822
art2697	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-no-programa-circulatura-do-quadrado/	Presidente da República no programa “Circulatura do Quadrado”	O Presidente Marcelo Rebelo de Sousa foi o convidado especial do programa “Circulatura do Quadrado”, programa moderado por Carlos Andrade, com José Pacheco Pereira, António Lobo Xavier e Jorge Coelho.O programa foi transmitido em direto na TVI e TSF a partir do Palácio de Belém.	2019-02-07	img24823,img24824,img24825,img24826,img24827,img24828
art2698	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-na-sessao-solene-do-ano-letivo-do-iseg-2018-2019/	Presidente da República na Sessão Solene do Ano Letivo do ISEG 2018/2019	O Presidente Marcelo Rebelo de Sousa esteve presente, no Instituto Superior de Economia e Gestão em Lisboa (ISEG), na Sessão Solene do Ano Letivo 2018/2019.A sessão teve início com a intervenção da Presidente do ISEG, Clara Raposo, a que se seguiu a Lição de Sapiência de Vítor Constâncio, Presidente do Conselho de Escola do ISEG, e a intervenção do Reitor da Universidade de Lisboa, António Cruz Serra.	2019-02-07	img24829,img24830,img24831,img24832,img24833,img24834,img24835,img24836,img24837,img24838,img24839,img24840
art2699	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-visitou-as-novas-instalacoes-da-sic/	Presidente da República visitou as novas instalações da SIC	O Presidente Marcelo Rebelo de Sousa visitou, em Paço de Arcos, Oeiras, as novas instalações da SIC - Sociedade Independente de Comunicação.Recebido à chegada pelo Presidente do Conselho de Administração do Grupo Impresa, Francisco Pinto Balsemão, pelo CEO do Grupo Impresa, Francisco Pedro Balsemão, e pelo Presidente da Câmara Municipal de Oeiras, Isaltino Morais, o Presidente da República ficou a conhecer as novas instalações da estação de televisão, tendo visitado a redação conjunta SIC/Expresso, os estúdios e as áreas de pós-produção vídeo/áudio e de continuidade.Depois da visita, o Presidente da República dirigiu-se ao átrio principal, onde, após as intervenções do Presidente e do CEO do Grupo Impresa, usou da palavra para se dirigir aos trabalhadores do Grupo.	2019-02-06	img24841,img24842,img24843,img24844,img24845,img24846,img24847,img24848,img24849,img24850,img24851,img24852,img24853
art2700	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-recebeu-presidente-da-assembleia-nacional-de-cabo-verde/	Presidente da República recebeu Presidente da Assembleia Nacional de Cabo Verde	O Presidente Marcelo Rebelo de Sousa recebeu, em audiência no Palácio de Belém, o Presidente da Assembleia Nacional de Cabo Verde, Jorge Pedro Maurício dos Santos, acompanhado pelo Embaixador de Cabo Verde em Portugal, Eurico Monteiro, e por três deputados da Assembleia Nacional.	2019-02-06	img24854,img24855
art2701	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-recebeu-a-associacao-nacional-de-cuidadores-informais/	Presidente da República recebeu a Associação Nacional de Cuidadores Informais	O Presidente Marcelo Rebelo de Sousa promoveu um encontro com membros da Associação Nacional de Cuidadores Informais, que decorreu no Palácio de Belém.No encontro, após a intervenção da Presidente da Associação, Sofia Figueiredo, o Presidente da República ouviu testemunhos de alguns dos cuidadores presentes e as palavras da Vice-Presidente da Alzheimer Europe, Marisa Matias.No final o Presidente da República usou da palavra.	2019-02-05	img24856,img24857,img24858,img24859,img24860,img24861,img24862,img24863,img24864,img24865,img24866,img24867
art2702	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/programa-cientistas-no-palacio-de-belem-com-helena-carreiras/	Programa “Cientistas no Palácio de Belém” com Helena Carreiras	Helena Carreiras foi a cientista presente no quinto encontro da segunda edição do Programa “Cientistas no Palácio de Belém”, onde conduziu uma sessão de apresentação e debate com alunos de duas turmas do ensino secundário, no final da qual o Presidente da República saudou a cientista, os alunos e professores presentes neste encontro. Estiveram presentes, nesta sessão, alunos do 11.º ano do Instituto Multimédia - Escola Profissional no Porto e alunos do 11º ano da Escola Básica e Secundária Ibn Mucana em Alcabideche, Cascais. Esta segunda edição do Programa “Cientistas no Palácio de Belém”, que teve início a 8 de janeiro e decorrerá até 27 de fevereiro de 2019, tem como objetivo aprofundar o interesse dos jovens pela atividade científica e conta com a participação de nove cientistas: Arlindo Oliveira, Carlos Fiolhais, Daniel Traça, Filipe Duarte Santos, Helena Carreiras, José Xavier, Miguel Bastos Araújo, Mónica Dias e Sobrinho Simões, e de cerca de sete centenas de alunos matriculados no ensino secundário, representando 28 escolas de 27 concelhos de Portugal continental. Com esta iniciativa, que prevê sessões de apresentação e debate com a duração de aproximadamente uma hora, o Presidente da República sublinha a importância das políticas de promoção da ciência, enquanto contributo fundamental para o desenvolvimento sustentado das sociedades contemporâneas. O Programa “Cientistas no Palácio de Belém” conta a colaboração da Agência Nacional para a Cultura Científica e Tecnológica (Ciência Viva), do Plano Nacional de Leitura e da Rede de Bibliotecas Escolares.	2019-02-05	img24868,img24869,img24870,img24871,img24872,img24873,img24874,img24875,img24876,img24877,img24878,img24879
art2703	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-recebeu-a-cpes/	Presidente da República recebeu a CPES	O Presidente Marcelo Rebelo de Sousa recebeu, em audiência no Palácio de Belém, uma delegação da Confederação Portuguesa de Economia Social (CPES).	2019-02-05	img24880,img24881,img24882
art2704	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/programa-cientistas-no-palacio-de-belem-com-miguel-bastos-araujo/	Programa “Cientistas no Palácio de Belém” com Miguel Bastos Araújo	No quarto encontro da segunda edição do Programa “Cientistas no Palácio de Belém”, o cientista Miguel Bastos Araújo manteve uma conversa com duas turmas de alunos do Ensino Secundário sob o tema “antropoceno”. Estiveram presentes, nesta sessão, alunos do 12.º ano do Colégio Valsassina em Lisboa e alunos da Escola Secundária da Maia na Maia. Esta segunda edição do Programa “Cientistas no Palácio de Belém”, que teve início a 8 de janeiro e decorrerá até 27 de fevereiro de 2019, tem como objetivo aprofundar o interesse dos jovens pela atividade científica e conta com a participação de nove cientistas: Arlindo Oliveira, Carlos Fiolhais, Daniel Traça, Filipe Duarte Santos, Helena Carreiras, José Xavier, Miguel Bastos Araújo, Mónica Dias e Sobrinho Simões, e de cerca de sete centenas de alunos matriculados no ensino secundário, representando 28 escolas de 27 concelhos de Portugal continental. Com esta iniciativa, que prevê sessões de apresentação e debate com a duração de aproximadamente uma hora, o Presidente da República sublinha a importância das políticas de promoção da ciência, enquanto contributo fundamental para o desenvolvimento sustentado das sociedades contemporâneas. O Programa “Cientistas no Palácio de Belém” conta a colaboração da Agência Nacional para a Cultura Científica e Tecnológica (Ciência Viva), do Plano Nacional de Leitura e da Rede de Bibliotecas Escolares.	2019-02-05	img24883,img24884,img24885,img24886,img24887,img24888,img24889,img24890,img24891
art2705	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/presidente-da-republica-na-estreia-da-peca-100-lisboa/	Presidente da República na estreia da peça “100% Lisboa”	O Presidente Marcelo Rebelo de Sousa assistiu, no Grande Auditório da Culturgest em Lisboa, à estreia da peça “100% Lisboa”, espetáculo da companhia Rimini Protokoll, sob a direção de Helgard Haug e Stefan Kaegi, com música de “They Must Be Crazy” e interpretado por cem habitantes de Lisboa.À chegada, o Presidente da República foi recebido pela Ministra da Cultura, Graça Fonseca, pelo Presidente Executivo da Caixa Geral de Depósitos, Paulo Macedo, pelo Presidente do Conselho de Administração da Caixa Geral de Depósitos, Emílio Rui Vilar, e pelo Administrador da Culturgest, José Ramalho.	2019-02-01	img24892,img24893,img24894,img24895,img24896,img24897,img24898,img24899,img24900,img24901,img24902,img24903,img24904
art2706	https://www.presidencia.pt/atualidade/toda-a-atualidade/2019/02/apresentacao-do-livro-decidir-sobre-o-final-da-vida-ciclo-de-debates-do-cnecv/	Apresentação do livro “Decidir sobre o Final da Vida - Ciclo de Debates” do CNECV	O Presidente da República esteve presente, no Palácio Foz em Lisboa, na sessão de apresentação e lançamento do livro “Decidir sobre o Final da Vida - Ciclo de Debates” do Conselho Nacional de Ética para as Ciências da Vida (CNECV).O livro apresenta uma ampla reflexão do debate alargado sobre as questões do final de vida, que envolveu numerosas personalidades e instituições da sociedade civil em várias cidades do País e teve a participação ativa do público. O Ciclo de Debates foi promovido pelo CNECV com o Alto Patrocínio do Presidente da República.Na sessão, onde esteve presente o Vice-Presidente da Assembleia da República, José Manuel Pureza, e a Vice-Presidente do CNECV, Lucília Nunes, usaram da palavra, antes do Presidente Marcelo Rebelo de Sousa, o editor, Jorge Reis-Sá, e o Presidente do CNECV, Jorge Soares.	2019-02-01	img24905,img24906,img24907,img24908,img24909,img24910,img24911,img24912,img24913,img24914,img24915
art2707	https://www.presidencia.pt/atualidade/toda-a-atualidade/2018/01/mensagem-de-ano-novo-do-presidente-da-republica/	Mensagem de Ano Novo do Presidente da República	O Presidente Marcelo Rebelo de Sousa dirigiu uma mensagem de Ano Novo aos Portugueses. Veja aqui a mensagem do Presidente da República.	2018-01-01	img09930,img09931,img09932,img09933,img09934
art2708	https://www.presidencia.pt/atualidade/toda-a-atualidade/2017/12/presidente-da-republica-na-festa-de-natal-da-re-food/	Presidente da República na Festa de Natal da Re-Food	O Presidente Marcelo Rebelo de Sousa participou na Festa de Natal da Re-Food que se realizou na Igreja de Nossa Senhora de Fátima, em Lisboa. Antes do início do jantar solidário, o Fundador da Re-Food, Hunter Halder, usou da palavra, a que se seguiu a intervenção do Presidente da República. No final, e após um momento musical, foram distribuídos presentes pelas crianças.	2017-12-26	img24916,img24917,img24918,img24919,img24920,img24921,img24922,img24923,img24924,img24925,img24926,img24927,img24928
art2709	https://www.presidencia.pt/atualidade/toda-a-atualidade/2017/12/presidente-da-republica-na-casa-dos-marcos/	Presidente da República na Casa dos Marcos	O Presidente Marcelo Rebelo de Sousa foi hoje desejar Bom Natal aos utentes da Casa dos Marcos, na Moita.O Chefe de Estado quis sublinhar que os utentes estão acima de todas as polémicas e que é para eles que as instituições existem e devem continuar a trabalhar com competência, dedicação, isenção e carinho.	2017-12-24	img24929,img24930,img24931,img24932
art2710	https://www.presidencia.pt/atualidade/toda-a-atualidade/2017/12/second-home-recebeu-a-visita-do-presidente-marcelo-rebelo-de-sousa/	Second Home recebeu a visita do Presidente Marcelo Rebelo de Sousa	Por ocasião do primeiro aniversário da instalação em Lisboa, o Presidente Marcelo Rebelo de Sousa visitou a Second Home.Após a visita às instalações, decorreu uma sessão comemorativa onde usou da palavra, antes do Presidente da República, o Fundador e CEO da Second Home, Rohan Silva.	2017-12-22	img24933,img24934,img24935,img24936,img24937,img24938,img24939,img24940,img24941,img24942,img24943,img24944
art2711	https://www.presidencia.pt/atualidade/toda-a-atualidade/2017/12/presidente-da-republica-concedeu-cinco-indultos-por-razoes-pessoais-e-humanitarias/	Presidente da República concedeu cinco indultos por razões pessoais e humanitárias	O Presidente da República recebeu a Ministra da Justiça, Francisca Van Dunem, para proceder à concessão de indultos. Foram concedidos cinco indultos por razões pessoais e humanitárias, conforme proposta da Ministra da Justiça. Todos os demais pedidos não mereceram os pareceres favoráveis da Direção Geral de Reinserção e Serviços Prisionais, dos Magistrados do Ministério Público e dos Magistrados Judiciais dos Tribunais de Execução de Penas e não foram objeto de proposta de concessão pela Ministra da Justiça.	2017-12-22	img24945,img24946,img24947,img24948
art2712	https://www.presidencia.pt/atualidade/toda-a-atualidade/2017/12/governo-apresentou-cumprimentos-de-boas-festas-ao-presidente-da-republica/	Governo apresentou cumprimentos de Boas Festas ao Presidente da República	O Presidente Marcelo Rebelo de Sousa recebeu, no Palácio de Belém, o Primeiro-Ministro e os membros do Governo que lhe apresentaram cumprimentos de Boas Festas.	2017-12-21	img24949,img24950,img24951,img24952,img24953,img24954,img24955,img24956,img24957,img24958,img24959,img24960,img24961
art2713	https://www.presidencia.pt/atualidade/toda-a-atualidade/2017/12/presidente-da-republica-visitou-o-centro-de-apoio-social-de-oeiras-do-iasfa/	Presidente da República visitou o Centro de Apoio Social de Oeiras do IASFA	O Presidente da República e Comandante Supremo das Forças Armadas visitou o Centro de Apoio Social de Oeiras do Instituto de Ação Social das Forças Armadas (IASFA).	2017-12-21	img24962,img24963,img24964,img24965,img24966,img24967,img24968,img24969,img24970,img24971,img24972,img24973,img24974
